id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre
2013_bar_311,1.0,barranquilla,311.0,5.0,3.0,2.0,2.0,1.0,2.0,no,2.0,básica secundaria,3.0,2.0,si,apartamento,2.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,peor,no,no,control sobre algunas decisiones,muy probable,no
2013_bar_313,3.0,barranquilla,313.0,6.0,2.0,4.0,1.0,1.0,4.0,no,1.0,básica secundaria,0.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,si,no,a veces,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_bar_314,2.0,barranquilla,314.0,1.0,0.0,1.0,0.0,1.0,0.0,no,0.0,media,1.0,1.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,si,a veces,igual,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_315,3.0,barranquilla,315.0,3.0,2.0,1.0,0.0,0.0,3.0,no,2.0,universitaria,0.0,3.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,peor,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_316,1.0,barranquilla,316.0,3.0,1.0,2.0,2.0,0.0,1.0,no,2.0,universitaria,0.0,1.0,no,casa,6.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,raramente,igual,si,si,control sobre muy pocas decisiones,muy probable,no
2013_bar_317,1.0,barranquilla,317.0,6.0,1.0,5.0,4.0,0.0,2.0,si,4.0,media,0.0,2.0,no,apartamento,2.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,si,no,si,no,si,si,si,raramente,peor,si,si,control sobre la mayoría de decisiones,poco probable,no
2013_bar_318,1.0,barranquilla,318.0,4.0,1.0,3.0,1.0,0.0,3.0,no,1.0,universitaria,1.0,3.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,no,no,si,no,no,nunca,igual,no,si,control sobre algunas decisiones,poco probable,no
2013_bar_320,1.0,barranquilla,320.0,5.0,1.0,4.0,2.0,0.0,3.0,no,2.0,básica secundaria,0.0,3.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,si,si,si,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_321,2.0,barranquilla,321.0,4.0,2.0,2.0,0.0,0.0,4.0,no,1.0,universitaria,0.0,0.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,no,no,nunca,peor,no,si,control sobre todas las decisiones,algo probable,si
2013_bar_323,1.0,barranquilla,323.0,4.0,2.0,2.0,1.0,0.0,3.0,no,0.0,media,0.0,2.0,no,casa,3.0,no,no,si,no,"cemento, gravilla","madera burda, tabla, tablón, bahareque",electricidad,no,si,no,si,si,no,no,no,no,si,si,si,si,no,a veces,peor,no,no,control sobre algunas decisiones,algo probable,si
2013_bar_325,3.0,barranquilla,325.0,7.0,2.0,5.0,1.0,1.0,5.0,no,0.0,universitaria,1.0,2.0,si,casa,5.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,no,no,a menudo,peor,no,si,control sobre algunas decisiones,muy probable,si
2013_bar_326,2.0,barranquilla,326.0,4.0,2.0,2.0,1.0,0.0,3.0,no,1.0,universitaria,0.0,2.0,no,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,si,si,no,si,si,no,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,muy probable,no
2013_bar_328,1.0,barranquilla,328.0,2.0,1.0,1.0,0.0,2.0,0.0,no,0.0,media,0.0,1.0,si,casa,6.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_329,1.0,barranquilla,329.0,4.0,2.0,2.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,3.0,si,casa,2.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,si,si,no,si,no,a veces,igual,no,si,control sobre algunas decisiones,muy probable,no
2013_bar_330,1.0,barranquilla,330.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,1.0,2.0,no,casa,2.0,no,no,si,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,no,si,no,no,no,no,no,si,no,si,si,no,a veces,peor,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_335,1.0,barranquilla,335.0,4.0,2.0,2.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,1.0,si,casa,3.0,no,no,no,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,si,si,no,no,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_bar_338,2.0,barranquilla,338.0,5.0,3.0,2.0,1.0,0.0,4.0,si,0.0,básica secundaria,4.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,si,si,no,no,a veces,peor,no,si,control sobre algunas decisiones,algo probable,si
2013_bar_339,2.0,barranquilla,339.0,5.0,4.0,1.0,2.0,1.0,2.0,no,2.0,universitaria,1.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no
2013_bar_340,2.0,barranquilla,340.0,3.0,1.0,2.0,0.0,1.0,2.0,no,0.0,universitaria,1.0,0.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no
2013_bar_343,3.0,barranquilla,343.0,7.0,3.0,4.0,2.0,1.0,4.0,no,2.0,universitaria,1.0,4.0,no,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,no,no,si,no,si,no,no,raramente,mejor,si,si,control sobre muy pocas decisiones,muy probable,no
2013_bar_345,2.0,barranquilla,345.0,5.0,2.0,1.0,2.0,0.0,3.0,no,3.0,universitaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,muy probable,si
2013_bar_346,2.0,barranquilla,346.0,5.0,3.0,2.0,1.0,1.0,3.0,no,0.0,media,0.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,si,no,no,no,no,no,no,si,si,no,no,a veces,igual,no,no,control sobre algunas decisiones,algo probable,si
2013_bar_349,3.0,barranquilla,349.0,4.0,2.0,2.0,0.0,0.0,4.0,no,0.0,universitaria,0.0,4.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,no,si,no,no,nunca,mejor,si,si,control sobre todas las decisiones,poco probable,no
2013_bar_352,2.0,barranquilla,352.0,5.0,2.0,3.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,2.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,si,si,si,no,a veces,igual,si,si,control sobre la mayoría de decisiones,algo probable,no
2013_bar_353,2.0,barranquilla,353.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,0.0,1.0,no,apartamento,2.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_bar_355,2.0,barranquilla,355.0,2.0,1.0,1.0,0.0,2.0,0.0,no,0.0,básica primaria,0.0,1.0,no,cuarto(s),1.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,si,control sobre algunas decisiones,poco probable,si
2013_bar_356,2.0,barranquilla,356.0,1.0,1.0,0.0,1.0,0.0,0.0,no,0.0,básica secundaria,0.0,0.0,no,otro,1.0,no,no,si,si,"alfombra, tapete, parqué, mármol, madera pulida","madera burda, tabla, tablón, bahareque",electricidad,si,si,si,si,si,no,no,no,no,si,no,si,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,muy probable,si
2013_bar_357,1.0,barranquilla,357.0,4.0,2.0,2.0,0.0,1.0,3.0,no,1.0,básica secundaria,0.0,1.0,si,apartamento,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,si,no,si,no,no,si,no,si,si,no,nunca,igual,si,no,control sobre algunas decisiones,poco probable,no
2013_bar_358,2.0,barranquilla,358.0,3.0,1.0,2.0,1.0,0.0,2.0,si,0.0,básica secundaria,0.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,no,no,si,no,no,nunca,peor,no,no,control sobre la mayoría de decisiones,algo probable,no
2013_bar_359,1.0,barranquilla,359.0,4.0,2.0,2.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,no,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_bar_361,3.0,barranquilla,361.0,4.0,3.0,1.0,0.0,1.0,3.0,no,0.0,universitaria,1.0,2.0,no,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,peor,no,si,control sobre algunas decisiones,muy probable,si
2013_bar_362,3.0,barranquilla,362.0,5.0,0.0,5.0,0.0,0.0,5.0,no,0.0,básica secundaria,0.0,4.0,no,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,no,no,no,no,no,no,no,no,si,si,no,a veces,igual,no,si,control sobre algunas decisiones,muy probable,no
2013_bar_363,3.0,barranquilla,363.0,3.0,2.0,1.0,0.0,0.0,3.0,no,0.0,básica secundaria,0.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,no,no,control sobre todas las decisiones,muy poco probable,si
2013_bar_365,3.0,barranquilla,365.0,8.0,2.0,6.0,2.0,1.0,5.0,no,2.0,universitaria,1.0,3.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,no,si,si,si,si,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_365,3.0,barranquilla,365.0,8.0,2.0,6.0,2.0,1.0,5.0,no,2.0,universitaria,1.0,3.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,no,si,si,si,si,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_366,1.0,barranquilla,366.0,3.0,0.0,3.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,1.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,no,si,si,no,si,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,si
2013_bar_367,2.0,barranquilla,367.0,3.0,1.0,2.0,0.0,2.0,1.0,no,1.0,media,0.0,0.0,si,apartamento,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,nunca,igual,no,no,control sobre todas las decisiones,algo probable,si
2013_bar_368,2.0,barranquilla,368.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,0.0,1.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,raramente,mejor,no,si,control sobre algunas decisiones,muy probable,no
2013_bar_369,2.0,barranquilla,369.0,7.0,2.0,5.0,3.0,0.0,3.0,no,2.0,media,0.0,2.0,si,casa,4.0,no,no,si,si,"alfombra, tapete, parqué, mármol, madera pulida","tapia pisada, adobe",electricidad,si,si,si,si,si,si,si,no,si,si,no,si,si,no,nunca,peor,no,si,control sobre la mayoría de decisiones,muy poco probable,si
2013_bar_370,2.0,barranquilla,370.0,5.0,1.0,4.0,1.0,0.0,3.0,no,3.0,universitaria,5.0,2.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,si,si,si,no,nunca,mejor,no,si,control sobre muy pocas decisiones,muy probable,no
2013_bar_371,2.0,barranquilla,371.0,5.0,3.0,2.0,2.0,0.0,3.0,no,3.0,universitaria,0.0,2.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,si,si,nunca,peor,no,si,control sobre todas las decisiones,muy probable,no
2013_bar_372,1.0,barranquilla,372.0,3.0,1.0,2.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,1.0,no,casa,380000.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,no,si,control sobre todas las decisiones,poco probable,no
2013_bar_373,1.0,barranquilla,373.0,5.0,1.0,4.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,no,no,a veces,mejor,no,si,control sobre muy pocas decisiones,algo probable,si
2013_bar_374,1.0,barranquilla,374.0,3.0,1.0,2.0,0.0,0.0,3.0,no,0.0,universitaria,0.0,3.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,nunca,igual,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_bar_375,2.0,barranquilla,375.0,6.0,1.0,5.0,4.0,0.0,2.0,no,4.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,si,no,a veces,igual,no,no,control sobre algunas decisiones,muy probable,no
2013_bar_376,2.0,barranquilla,376.0,3.0,1.0,2.0,0.0,2.0,0.0,no,1.0,media,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,nunca,igual,no,no,control sobre todas las decisiones,poco probable,si
2013_bar_377,1.0,barranquilla,377.0,2.0,0.0,2.0,1.0,0.0,1.0,no,1.0,básica secundaria,0.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,si,control sobre algunas decisiones,muy probable,no
2013_bar_378,1.0,barranquilla,378.0,3.0,2.0,1.0,0.0,0.0,3.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,muy probable,si
2013_bar_379,2.0,barranquilla,379.0,3.0,2.0,1.0,0.0,0.0,3.0,no,0.0,básica secundaria,0.0,0.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,a veces,peor,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_bar_380,1.0,barranquilla,380.0,4.0,2.0,2.0,3.0,0.0,1.0,no,3.0,básica secundaria,0.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_381,1.0,barranquilla,381.0,3.0,2.0,1.0,1.0,0.0,2.0,si,0.0,universitaria,0.0,1.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,si,no,no,no,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,poco probable,no
2013_bar_382,2.0,barranquilla,382.0,4.0,2.0,2.0,1.0,0.0,3.0,si,2.0,universitaria,0.0,3.0,no,apartamento,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,no,si,no,no,a veces,peor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_bar_385,1.0,barranquilla,385.0,9.0,4.0,5.0,3.0,1.0,4.0,si,3.0,básica secundaria,2.0,2.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,muy probable,si
2013_bar_386,1.0,barranquilla,386.0,3.0,2.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,2.0,1.0,no,apartamento,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a menudo,peor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_bar_387,1.0,barranquilla,387.0,6.0,4.0,2.0,1.0,1.0,4.0,no,1.0,básica secundaria,1.0,2.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,nunca,peor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_bar_387,1.0,barranquilla,387.0,6.0,4.0,2.0,1.0,1.0,4.0,no,1.0,básica secundaria,1.0,2.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,nunca,peor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_bar_388,1.0,barranquilla,388.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,1.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,muy probable,si
